P(fav);Y
0.510246228;1
0.557156523;0
0.807563259;0
0.590755162;0
0.56723836;0
0.686493933;0
0.707689588;0
0.526761883;0
0.80849741;0
0.568816453;0
0.638399424;0
0.564017733;1
0.772804076;0
0.596450683;1
0.612497502;0
0.526622634;0
0.824831186;0
0.812303421;0
0.558445296;0
0.790138472;0
0.75506669;0
0.689575501;0
0.584175029;0
0.616082357;0
0.721691093;0
0.675898807;0
0.693208696;0
0.779270913;0
0.566511549;0
0.733991166;1
0.845746217;0
0.659691648;0
0.668531812;0
0.831813577;0
0.761830777;0
0.660810202;0
0.613786091;0
0.674637263;0
0.557447125;0
0.654351423;1
0.590643417;0
0.559486847;0
0.619570126;0
0.717652487;0
0.510783841;1
0.538082885;1
0.828883676;0
0.840858631;0
0.636916718;0
0.640006057;1
0.62267912;0
0.63630153;0
0.831377096;0
0.673094316;0
0.550196616;0
0.838123963;0
0.773567227;1
0.593966464;1
0.608031992;0
0.779258037;0
0.578272706;0
0.721652867;0
0.601307161;0
0.788354513;0
0.789399365;0
0.797748084;0
0.698891586;0
0.628468235;0
0.502667522;1
0.516398799;0
0.752473557;0
0.54297621;0
0.502557786;1
0.567031334;0
0.727613597;0
0.531402725;1
0.661558536;0
0.730620584;0
0.788847574;1
0.534677231;0
0.522597735;1
0.807107063;0
0.607708081;0
0.62226199;1
0.633199805;1
0.512170265;0
0.702066178;0
0.761181974;1
0.661474867;0
0.891396226;0
0.629537632;1
0.644878765;1
0.602263328;0
0.564857533;0
0.719934536;0
0.719906561;0
0.566522454;0
0.799597742;0
0.684958305;1
0.542753757;0
0.754915932;1
0.520063648;0
0.723023004;0
0.548551897;0
0.631449251;1
0.661745535;0
0.784787541;0
0.852836319;0
0.612268928;0
0.677672407;1
0.715180533;0
0.660505306;1
0.700162294;1
0.774431228;0
0.641150055;0
0.520215851;1
0.547413715;0
0.633241628;0
0.769865515;0
0.510876487;0
0.67755468;0
0.551353428;0
0.604980535;0
0.811848626;0
0.889000875;0
0.571205356;0
0.527465959;0
0.752633058;0
0.762028276;0
0.859701046;0
0.634233296;1
0.618851084;0
0.678559684;0
0.680799295;0
0.718915242;0
0.723682012;1
0.529877651;1
0.657989196;0
0.560136544;0
0.59881957;0
0.775457218;0
0.767508341;0
0.692436034;0
0.519419561;0
0.533549587;0
0.575629607;0
0.596324919;0
0.568706751;0
0.631007908;0
0.619542216;0
0.501788469;0
0.736759112;0
0.787629529;0
0.543332834;0
0.776052022;0
0.682647695;0
0.579787665;0
0.567273188;1
0.544967437;0
0.615350575;0
0.758158661;0
0.849327343;0
0.701805701;0
0.610616004;0
0.621438413;0
0.528753145;0
0.685864923;0
0.517575309;0
0.503521604;0
0.704045159;0
0.826716454;1
0.699890091;0
0.618342219;1
0.700112864;1
0.604513024;0
0.653919685;0
0.526185987;1
0.570601536;0
0.587648619;1
0.787113649;0
0.586976753;0
0.813961974;0
0.70547302;0
0.6804301;1
0.555813539;0
0.536575133;0
0.556504269;0
0.535723598;1
0.515848019;0
0.777871618;0
0.760168729;0
0.536176581;0
0.57293517;1
0.892053264;0
0.639046184;1
0.888941213;0
0.618568413;1
0.632422968;1
0.641434977;0
0.564664921;0
0.785588669;0
0.838673289;0
0.70904017;1
0.77928813;0
0.641732011;0
0.58311377;0
0.657675246;0
0.679554447;0
0.534956781;0
0.869102972;0
0.776291187;0
0.50580767;0
0.695865596;0
0.667956125;0
0.602785068;1
0.72537714;1
0.503368582;0
0.533034112;1
0.733499088;1
0.61484299;1
0.5965314;0
0.603266447;0
0.547571376;1
0.786153269;1
0.691768572;0
0.51126898;1
0.85080517;0
0.715299053;0
0.57745342;1
0.55916347;1
0.581235135;0
0.645877406;1
0.754275748;1
0.628803803;0
0.515195354;0
0.625366306;0
0.850953368;0
0.868613466;0
0.734565288;0
0.79383406;0
0.572646847;1
0.595152811;0
0.56024279;0
0.629098662;0
0.612306181;0
0.633144017;0
0.734959291;0
0.84938965;0
0.616561754;0
0.616314988;0
0.551045824;0
0.770295644;0
0.627833958;1
0.522223784;0
0.637494912;1
0.58269391;1
0.532018988;1
0.786845986;0
0.708283452;0
0.731785116;0
0.80287715;0
0.727689929;0
0.561873185;1
0.650504414;0
0.63120461;0
0.572217312;1
0.806307663;1
0.73950986;0
0.500077123;1
0.565214478;0
0.691435414;0
0.792081911;1
0.512473146;0
0.638275302;1
0.606341106;0
0.646971736;0
0.843162065;0
0.72815937;0
0.712479544;0
0.724972563;0
0.740833674;1
0.674669034;0
0.690822768;1
0.51289472;0
0.502328364;0
0.602350273;0
0.829030153;0
0.557544837;0
0.606152323;0
0.729841656;1
0.514200411;0
0.611081702;0
0.656370096;0
0.727218562;0
0.627070973;0
0.584650716;0
0.756585546;0
0.676422704;0
0.769259437;1
0.514612601;0
0.617779701;0
0.616418249;1
0.656757327;0
0.57083209;0
0.552782771;0
0.692719093;0
0.811527824;0
0.645237779;0
0.768986746;0
0.500916039;1
0.718692208;0
0.616178731;1
0.655054331;0
0.682446327;0
0.563102075;1
0.861767715;0
0.793640927;0
0.641111775;0
0.777334623;0
0.654339996;0
0.711334676;0
0.519087984;0
0.661098987;0
0.5590195;0
0.668029038;0
0.806344407;1
0.858348606;0
0.708023478;1
0.688110994;0
0.624915043;1
0.696705517;0
0.700104507;0
0.601583749;0
0.68436253;0
0.556638354;0
0.669784428;1
0.683528403;1
0.530614752;1
0.600459517;0
0.815149633;0
0.542930011;0
0.675364917;0
0.615670011;1
0.829286614;0
0.849720031;0
0.548878875;0
0.790184481;1
0.523530236;1
0.525577222;0
0.694040652;0
0.669605755;0
0.622669097;0
0.653919425;0
0.842521936;0
0.756785869;0
0.567727406;0
0.54017496;1
0.668920559;0
0.678244945;0
0.770634138;0
0.550234685;0
0.671180101;0
0.798725811;0
0.62479867;0
0.685567643;1
0.724049303;0
0.572203564;1
0.802432236;0
0.743597118;0
0.603085825;0
0.563461063;0
0.757286053;0
0.76409138;0
0.867582614;0
0.832962752;1
0.576119843;0
0.64569651;1
0.554192582;1
0.692194366;0
0.500583126;0
0.646490838;1
0.562283226;1
0.582186253;1
0.533745247;0
0.704352511;0
0.697145536;0
0.709166111;1
0.768947263;1
0.593099307;0
0.666035766;1
0.687555894;0
0.840264008;0
0.801901457;1
0.533759589;0
0.684249758;0
0.589745536;0
0.823272343;0
0.557729425;1
0.689452788;0
0.71514711;0
0.58039747;0
0.596192437;0
0.890355812;0
0.801264211;0
0.528851268;0
0.777097746;0
0.640041328;0
0.680078479;1
0.550488408;0
0.543325103;1
0.661588156;1
0.874128124;0
0.848450206;0
0.554401234;0
0.778054629;1
0.763655566;0
0.710171206;0
0.654907344;1
0.590933278;1
0.609473837;0
0.576444069;0
0.751624917;0
0.838423134;1
0.568889458;0
0.689639529;1
0.680148321;0
0.753242028;0
0.695420119;0
0.692588561;0
0.637361662;1
0.539399745;1
0.823318755;0
0.682322331;0
0.767901553;0
0.727595035;0
0.502149531;0
0.632765339;1
0.621944798;0
0.584731624;0
0.878309769;0
0.681156434;0
0.694546371;1
0.597119315;0
0.761251274;0
0.611004444;1
0.680022581;0
0.717710206;0
0.66397919;0
0.652732431;0
0.72223804;0
0.777527681;0
0.78691994;0
0.700002909;0
0.800653297;1
0.726168755;1
0.536417591;1
0.509079696;0
0.592049707;0
0.582355509;1
0.869721628;0
0.582410948;0
0.793849764;0
0.62872515;0
0.799253145;0
0.674423198;0
0.753323438;1
0.600294107;1
0.501487479;1
0.782184673;0
0.626161487;0
0.814120743;1
0.663538095;1
0.753674587;1
0.612920608;0
0.648713695;0
0.545390036;0
0.621090917;0
0.565700481;0
0.778655782;0
0.731524606;0
0.762937752;0
0.787594474;0
0.626101496;1
0.624866684;0
0.631149178;0
0.622985027;0
0.852669081;1
0.891325044;0
0.742733002;0
0.620656565;0
0.532896118;0
0.512328089;0
0.684549514;1
0.610568415;0
0.534628561;1
0.544987809;0
0.71083554;0
0.831200482;0
0.679634941;0
0.558667501;1
0.593004381;0
0.761247439;1
0.682531991;0
0.57258293;1
0.509422081;1
0.500575941;0
0.618569469;1
0.777593546;0
0.55903866;1
0.770527483;0
0.771288188;1
0.733101035;0
0.611272643;1
0.539418305;0
0.682105938;1
0.56956644;0
0.830594617;0
0.843508604;0
0.791083357;1
0.50760315;0
0.695008138;0
0.518050577;0
0.514776492;0
0.585080525;1
0.737170112;1
0.722425657;1
0.69053277;0
0.759789368;0
0.606741207;1
0.644841142;0
0.57183633;1
0.768696139;0
0.589917948;0
0.662537807;1
0.614828609;0
0.632115046;0
0.7636141;0
0.868375616;1
0.778462377;0
0.585155516;1
0.62400004;0
0.654091638;1
0.626344413;1
0.66793266;1
0.569787514;0
0.605897457;0
0.577530909;0
0.742974684;0
0.570137829;0
0.637730486;1
0.628008418;0
0.609355909;0
0.625214687;0
0.598590326;0
0.67406935;0
0.618246547;1
0.876894564;0
0.719002055;0
0.650906244;1
0.716578653;1
0.810798447;0
0.505722044;1
0.640834232;0
0.608866181;1
0.700320962;0
0.550766622;0
0.582012296;1
0.722930685;0
0.527140894;0
0.853046959;0
0.721605293;1
0.593196582;0
0.650677334;1
0.713265244;0
0.724315799;0
0.531359327;0
0.528464688;0
0.667580016;0
0.612365814;0
0.57013106;0
0.565769364;0
0.73640758;1
0.82959556;0
0.620642783;0
0.509942246;0
0.652113456;0
0.750707325;0
0.792392029;0
0.763112867;0
0.519027633;0
0.628639165;0
0.674196594;1
0.60596721;0
0.707104882;0
0.676208804;0
0.611582887;1
0.743307149;1
0.520067679;0
0.859426235;0
0.555085328;1
0.787224663;1
0.613152383;0
0.647127149;0
0.742898677;0
0.6051041;1
0.520440162;0
0.554173999;0
0.750230929;0
0.594884892;0
0.804584659;0
0.51289763;0
0.689356782;1
0.820100567;0
0.571451385;0
0.511044733;0
0.723040361;0
0.508367395;0
0.633925371;0
0.73972448;0
0.867764465;0
0.54550047;0
0.531770076;0
0.679075758;0
0.664527316;0
0.576688283;0
0.660112223;0
0.709641496;1
0.775955271;0
0.667901568;0
0.588065232;0
0.767595455;0
0.631235805;1
0.563785176;0
0.616131132;0
0.577765494;1
0.53053965;1
0.51612745;1
0.519914348;0
0.648385681;0
0.529184353;0
0.814786189;0
0.742071244;0
0.850358834;1
0.503149514;0
0.762876245;1
0.794297985;1
0.868153008;0
0.512785423;0
0.62529884;1
0.57991636;1
0.604537012;1
0.801565945;0
0.659796463;1
0.800644498;0
0.642010457;0
0.8684262;0
0.57308972;1
0.693356757;1
0.536188475;0
0.529078272;0
0.734966067;0
0.716324859;0
0.50811212;0
0.859823347;0
0.814353401;0
0.716013932;0
0.683566826;1
0.656690437;0
0.653668907;1
0.543468175;0
0.70402481;0
0.589868117;0
0.783540235;0
0.542214355;0
0.72097142;0
0.584795574;0
0.598290532;0
0.531534871;0
0.667060183;0
0.567831133;1
0.51496804;0
0.77691536;0
0.724190304;1
0.873452613;0
0.728800663;0
0.546253978;0
0.831081367;1
0.6276444;0
0.548912223;0
0.547874345;0
0.751133857;1
0.622839594;0
0.683801309;0
0.560061736;1
0.698165525;0
0.65476031;0
0.505998736;0
0.576791146;1
0.834680375;0
0.63468573;0
0.555589633;1
0.819171457;0
0.541434216;0
0.652786677;1
0.529295365;0
0.5117741;0
0.799793113;0
0.571860694;1
0.617518567;1
0.771722915;0
0.658506697;0
0.699933908;0
0.744245653;0
0.601923612;0
0.606219914;0
0.532718195;1
0.500627039;0
0.551467501;0
0.654726468;0
0.518756842;0
0.68355667;0
0.751028867;0
0.516878281;0
0.654124596;0
0.716457907;0
0.58482161;0
0.648120309;0
0.834168525;0
0.666660914;0
0.838810011;0
0.783127298;1
0.594699389;0
0.573256801;0
0.629152871;0
0.592131693;0
0.517069976;1
0.550889656;1
0.76386214;0
0.581259896;0
0.8558392;0
0.670122616;1
0.503538515;1
0.616115206;0
0.520749896;0
0.562410594;0
0.574891197;0
0.722610287;0
0.605005364;0
0.601427531;0
0.803278187;0
0.598480994;0
0.842719301;0
0.720038926;1
0.572175851;0
0.580894505;0
0.611827203;0
0.697375039;0
0.567591273;0
0.565126252;0
0.678908323;0
0.66935318;0
0.66342231;0
0.527110294;0
0.747099921;1
0.59158743;1
0.730171174;0
0.75243073;1
0.517139332;0
0.827668084;0
0.782371389;0
0.689720657;0
0.658236093;0
0.565592509;1
0.583155547;0
0.61785846;0
0.647982847;0
0.777159569;0
0.617677692;0
0.684055879;1
0.781140533;0
0.829375389;0
0.738728322;0
0.584009791;1
0.693082077;0
0.58928023;0
0.606754711;0
0.543958245;0
0.68169209;0
0.762758216;0
0.685315281;0
0.792763586;1
0.606873385;0
0.591875791;0
0.73255662;0
0.592799457;0
0.567259975;0
0.604724802;0
0.562222892;0
0.81184063;0
0.707399058;1
0.86552222;0
0.509676986;1
0.747786807;0
0.514257229;1
0.587802909;0
0.676799193;0
0.648582821;1
0.532231293;0
0.711198504;0
0.519937639;1
0.783370298;0
0.612730535;0
0.748062823;0
0.676113942;0
0.676533042;0
0.841406428;0
0.567358104;0
0.745292328;0
0.6820655;0
0.843144378;0
0.539813095;0
0.512690721;1
0.778145134;1
0.698387156;0
0.651051514;0
0.642947478;1
0.613500119;1
0.575531165;0
0.558440612;1
0.713631537;0
0.730872273;0
0.781665042;1
0.716713346;0
0.520035038;0
0.721515537;0
0.806553438;0
0.71584349;0
0.597181076;0
0.537359136;0
0.549859058;1
0.731383424;1
0.781181787;1
0.79683364;0
0.654666137;1
0.513765581;0
0.804325311;1
0.520048094;1
0.573625715;0
0.541779207;1
0.661889266;0
0.581328024;0
0.829320271;0
0.504983;0
0.647543526;0
0.6151801;1
0.819369093;0
0.682742538;0
0.833037662;0
0.621695626;0
0.709408288;1
0.624493107;0
0.540454084;0
0.72190194;0
0.755164878;0
0.792026398;0
0.59263078;0
0.684057278;1
0.729385486;1
0.813509221;0
0.680206442;0
0.628561512;1
0.518808409;0
0.545969382;0
0.528041893;0
0.655942134;1
0.511944538;0
0.614056483;0
0.763621364;0
0.514653346;1
0.659267896;0
0.675993819;0
0.681107146;0
0.634267685;0
0.575031063;0
0.801421048;0
0.822463013;0
0.785154108;0
0.717703918;0
0.713711845;0
0.618954684;0
0.658683727;1
0.575018413;1
0.581735684;1
0.50468487;0
0.742928695;0
0.510322896;0
0.62391046;0
0.639042182;0
0.650591965;0
0.830559312;0
0.729298282;1
0.636710696;0
0.641243959;0
0.50008584;0
0.747609896;0
0.783701419;0
0.574252654;1
0.766054373;0
0.613883598;1
0.667337486;0
0.720430819;1
0.593606179;0
0.686886062;0
0.672752479;0
0.768335807;0
0.740508758;0
0.511876616;0
0.56402542;0
0.628728789;0
0.729192214;1
0.694741079;0
0.778476782;0
0.568775576;0
0.565818625;1
0.743709681;1
0.500214693;0
0.710931065;0
0.828667152;0
0.618195279;0
0.636081552;0
0.686957839;1
0.533940935;0
0.565131288;0
0.555311581;0
0.598864608;1
0.619937365;1
0.766825037;0
0.679956358;0
0.692133271;1
0.676000528;0
0.50270383;1
0.7846585;0
0.693529404;0
0.618007688;1
0.675994965;1
0.638857637;0
0.724675231;1
0.729965392;0
0.711259677;0
0.744879622;0
0.562975509;1
0.539909854;1
0.631104339;0
0.607211505;0
0.622615478;0
0.725507553;0
0.737155347;0
0.833435842;0
0.747825637;0
0.604015979;0
0.721439168;0
0.555800722;0
0.515919283;0
0.602893633;1
0.524699633;1
0.61385634;1
0.719438476;1
0.880515095;0
0.50027269;0
0.574857183;0
0.658303094;0
0.554893047;1
0.779325849;0
0.64315464;0
0.650941459;0
0.861649644;0
0.543450192;1
0.582164143;0
0.639964665;1
0.611064587;0
0.697669163;0
0.634506383;0
0.747372393;1
0.648200518;1
0.758220679;0
0.590107184;0
0.758122642;0
0.723778465;1
0.732803959;0
0.696391863;0
0.654155202;1
0.689124885;0
0.640482075;0
0.547203841;0
0.767096285;0
0.597588731;1
0.613899926;0
0.606831157;0
0.61257173;0
0.629534617;0
0.531590919;0
0.624529681;0
0.532222328;0
0.643833066;1
0.766892565;1
0.761736482;0
0.840949781;0
0.528984837;0
0.738932007;0
0.532228028;0
0.552715546;0
0.502411003;1
0.73532078;0
0.673787837;1
0.768525413;0
0.682578792;0
0.870292501;0
0.719749598;0
0.602116071;0
0.633921716;1
0.751020315;1
0.598953073;0
0.564758049;0
0.530599728;0
0.777761335;0
0.520348861;0
0.783839418;0
0.701584835;1
0.817032741;0
0.540166322;0
0.552600997;0
0.513598556;1
0.54433194;0
0.602944149;0
0.527551351;0
0.701047923;0
0.508268952;1
0.795199675;0
0.661232825;1
0.731374329;0
0.51241745;1
0.699150158;0
0.709956702;0
0.757218364;1
0.730117813;0
0.650502953;0
0.603025631;0
0.680091381;0
0.834211633;0
0.585472185;0
0.525367018;0
0.61943796;0
0.707807585;1
0.523389649;0
0.734703328;0
0.718414719;0
0.820206246;0
0.5385577;0
0.526415893;1
0.721248058;1
0.807534183;0
0.616881733;0
0.586534774;0
0.672127344;0
0.551113364;0
0.620330637;0
0.712248442;1
0.709518874;1
0.790354;0
0.567042569;1
0.547141023;1
0.552643583;0
0.5242503;0
0.632731184;0
0.650901468;0
0.71695092;0
0.793264995;0
0.745403312;0
0.5347364;1
0.65700918;0
0.555678983;1
0.708656918;1
0.632798729;1
0.602991244;0
0.656941754;1
0.524215027;0
0.858110158;0
0.523607501;1
0.625177896;1
0.523036475;1
0.672965352;1
0.59693446;1
0.718271868;0
0.69142359;0
0.745379606;0
0.771551447;1
0.660621607;0
0.752733032;1
0.518402275;0
0.619903108;1
0.596238764;0
0.504118239;0
0.528015722;0
0.618067074;1
0.606381972;0
0.79760265;0
0.727381545;0
0.777430319;0
0.543220121;1
0.628970866;0
0.647242335;0
0.506790065;0
0.6816279;0
0.681720604;0
0.799090236;0
0.680880741;0
0.675191752;0
0.656058141;0
0.675380929;0
0.549507825;0
0.653861635;0
0.652332595;0
0.671923395;0
0.561964888;0
0.65604049;0
0.76376764;0
0.78667082;0
0.868236682;0
0.596543358;0
0.668394916;0
0.562904251;1
0.590848557;0
0.653691525;0
0.502538578;0
0.679994288;1
0.561059052;0
0.59205213;0
0.844728248;0
0.721065655;0
0.640372187;1
0.657419993;0
0.61881316;0
0.615468036;0
0.713456018;1
0.785009202;0
0.630786457;0
0.779334266;0
0.722747173;1
0.567224783;0
0.649680744;1
0.760816712;1
0.512539148;0
0.588401344;0
0.686173448;1
0.54137034;0
0.800225894;0
0.526552028;0
0.876871338;0
0.530026467;0
0.590988582;1
0.665697527;1
0.563057696;0
0.714045996;0
0.520171837;0
0.816800697;0
0.511303488;0
0.769328644;0
0.694333894;0
0.787554124;0
0.524087062;0
0.627632059;0
0.546135062;0
0.542940833;0
0.624487145;0
0.781130913;0
0.780296464;1
0.690645099;0
0.573639164;0
0.585682427;1
0.680805681;1
0.522636137;0
0.659016367;0
0.656613869;1
0.501215524;0
0.775425819;0
0.509422591;1
0.652998321;1
0.716464212;0
0.801455136;0
0.712883976;0
0.55656318;1
0.703723883;1
0.695843841;0
0.574079894;0
0.601628506;0
0.571000004;1
0.877753161;0
0.674021007;0
0.628796247;0
0.513533055;0
0.621605706;1
0.532992022;0
0.600864834;1
0.637316149;0
0.524521484;1
0.607366668;0
0.762195372;0
0.654316123;0
0.852137938;0
0.577277396;0
0.565685241;1
0.64451998;0
0.602500628;0
0.559230856;1
0.782997141;0
0.629355975;1
0.745799102;0
0.620790119;0
0.537259786;0
0.664216303;1
0.607393628;1
0.748901543;0
0.711379536;0
0.572902445;1
0.795528112;0
0.533148904;0
0.771675452;0
0.575783194;0
0.844502137;0
0.584128249;0
0.54259607;0
0.678132064;0
0.542838363;0
0.609298468;1
0.672124825;0
0.765599283;0
0.797499784;0
0.51725786;0
0.671532643;1
0.59898531;0
0.770411318;0
0.624074697;1
0.684944999;0
0.569878704;1
0.719129807;0
0.632391548;0
0.662431515;1
0.656501985;0
0.834260156;0
0.662079674;1
0.505684165;1
0.54142712;0
0.624670584;1
0.584844009;1
0.813283816;0
0.579180656;0
0.727797245;1
0.747756171;0
0.59382505;0
0.60388213;0
0.70931998;0
0.672143843;0
0.609902787;1
0.574818057;0
0.564111177;0
0.677049982;1
0.744504419;0
0.532627015;0
0.788780244;0
0.500583054;0
0.723393669;0
0.552629233;1
0.563954587;0
0.671785423;0
0.833962915;0
0.75925118;1
0.794947003;0
0.549990865;0
