P(fav);avg;Y
0.666650992;2190.89;0
0.595957892;2118.8;0
0.650624623;2108.34;1
0.575451062;2409.25;0
0.627477238;2130.53;0
0.627259703;2235.18;0
0.656132296;2492.81;0
0.736655806;2243.51;0
0.651450523;2135.75;0
0.829159807;2313.74;0
0.697546924;2147.58;0
0.568445461;2100.98;0
0.696778123;2310.13;0
0.614458236;2297.52;0
0.536032395;2520.61;1
0.660128532;2300.33;0
0.543249017;2248.45;0
0.685279194;2418.65;0
0.821813699;2288.56;0
0.651557279;2205.32;0
0.629308169;2123.21;0
0.639675125;2108.82;0
0.648754886;2087.29;0
0.671660788;2059.59;1
0.629302192;2078.59;0
0.567365966;2050.65;0
0.786432771;2314.97;0
0.600813822;2412.13;0
0.609186283;2106.02;0
0.788434972;2402.46;0
0.582984894;2343.51;0
0.618126782;2091.6;0
0.758938204;2234.24;0
0.586519263;2305.24;0
0.77194186;2289.67;0
0.645199802;2108.85;0
0.618080744;2081.69;0
0.555495058;2543.44;0
0.817972041;2228.07;0
0.752076503;2102.15;0
0.608687015;2141.66;0
0.579048195;2255.18;0
0.579714166;2301.71;0
0.540226715;2243.57;1
0.511462525;2165.13;1
0.545535207;2074.16;1
0.815441734;2273.14;0
0.537769601;2467.38;0
0.574394349;2286.8;0
0.845633952;2341.58;0
0.65610548;2136.81;0
0.613857897;2292;0
0.762263429;2231.04;0
0.57793058;2136.01;0
0.769019925;2314.07;0
0.583424851;2374.86;0
0.624452944;2095.94;1
0.664271071;2453.29;0
0.850811996;2314.22;0
0.534749951;2328.62;0
0.544981327;2246.39;0
0.678171014;2048.89;0
0.64774442;2096.7;0
0.632217095;2085.34;0
0.803495785;2281.83;0
0.579461957;2066.37;0
0.818506222;2247.16;1
0.545563684;2330.45;1
0.505174569;2476.78;0
0.830503435;2340.6;0
0.730511158;2070.21;0
0.629761662;2116.69;0
0.550117627;2214.65;0
0.560480442;2217.51;0
0.661065448;2214.22;0
0.554096756;2119.09;1
0.566918191;2255.52;0
0.781583239;2313.91;0
0.855790753;2329.37;0
0.66275995;2237.02;0
0.543164711;2410.08;1
0.77164314;2207.21;0
0.614760941;2086.22;0
0.572794981;2182.2;0
0.536768703;2447.43;0
0.656331229;2163.28;1
0.641962222;2128.71;1
0.857821651;2320.25;0
0.703927256;2128.18;1
0.53131725;2264.84;1
0.557067708;2281.07;0
0.535591576;2222.67;1
0.73286147;2265.14;0
0.793819948;2288.15;0
0.507907221;2264.5;0
0.802541191;2294.28;0
0.593490152;2083.63;0
0.692775656;2244.67;0
0.523599301;2499.69;0
0.661951364;2214.77;0
0.632918803;2094.06;0
0.628383631;2111.64;0
0.574520098;2215.03;0
0.583242165;2267.33;0
0.666202257;2273.89;0
0.635064116;2129.78;0
0.70650695;2090.13;0
0.840069043;2342.75;0
0.7442065;2128.62;0
0.64293792;2101.84;0
0.52280118;2212.32;0
0.562196567;2303.84;0
0.551470304;2452.43;1
0.604091987;2167.06;0
0.648221008;2115.34;0
0.651561683;2148.19;1
0.755065906;2171.21;0
0.707761323;2391.9;0
0.607545614;2294.17;0
0.66820798;2175.95;0
0.669373578;2354.39;0
0.78210877;2230.44;0
0.560486468;2306.39;1
0.791490521;2303.12;0
0.502784063;2237.83;0
0.818628896;2315.06;0
0.501517076;2086.31;0
0.70490445;2238.13;0
0.788299769;2422.78;1
0.573475991;2272.88;1
0.603851506;2124.09;1
0.663403252;2081.93;0
0.600167378;2292.78;0
0.506397133;2206.94;0
0.600857357;2492.43;0
0.661026046;2244.13;0
0.709147211;2254.02;0
0.84762422;2343.86;0
0.629712566;2116.75;1
0.643650246;2217.8;0
0.528988549;2130.58;0
0.774983506;2227.08;0
0.639409134;2106.64;1
0.752237892;2306.32;0
0.712748655;2236.69;0
0.63127025;2202.83;1
0.713725898;2367.3;0
0.781268495;2320.24;0
0.631449857;2374.94;0
0.603423993;2095.86;0
0.654995687;2115.04;0
0.572333671;2121.38;1
0.504969141;2236.25;0
0.866921046;2162.78;0
0.542955731;2218.11;0
0.846787644;2325.42;0
0.632579728;2135.91;0
0.721148223;2299.47;1
0.579363004;2218.49;0
0.631468653;2136.29;0
0.664041943;2515.69;0
0.577527995;2269.83;0
0.527955326;2213.83;1
0.513289141;1951.03;0
0.503456153;2493.54;0
0.786089381;2303.12;0
0.691506857;2336.86;1
0.763033235;2264.08;0
0.546483581;2269.12;1
0.513602094;2340.57;0
0.69199661;2204.49;0
0.63550393;2131.92;0
0.725006509;2190.48;1
0.586039733;2453.92;0
0.566954276;2236.82;1
0.834397143;2350.65;0
0.516265242;2258.77;0
0.732402808;2248.52;0
0.533231988;2238.98;0
0.591155976;2127.17;1
0.781047179;2411.1;0
0.663960196;2094.35;0
0.735268586;2019.43;0
0.509388575;2039.81;1
0.744236821;2264.76;0
0.798713831;2319.21;0
0.579812912;2077.53;0
0.5175891;2491.73;0
0.642204103;2381.57;1
0.650189121;2199.96;1
0.566595478;2364.67;0
0.575682997;2275.11;0
0.646837228;2161.25;0
0.641771305;2395.03;0
0.515196497;2028.72;1
0.560932584;2226.53;0
0.778163912;2285.73;0
0.602552456;2117.07;0
0.550847454;2163.23;0
0.752713704;2460.71;0
0.751969169;2248.43;1
0.610267956;2343.55;0
0.620933482;2098.59;0
0.605479159;2106.65;1
0.732620365;2264.05;1
0.736561949;2482.79;0
0.661813677;2356.65;0
0.672415631;2017.02;0
0.504734929;2398.99;0
0.576645094;2283.13;0
0.705519786;2221.57;1
0.768459621;2298.34;0
0.649264119;2164.78;0
0.821788004;2348.35;0
0.618827227;2143.17;1
0.768919176;2213.84;0
0.704336569;2378.21;0
0.709096627;2428.28;0
0.546087036;2219.27;1
0.52766763;2246.23;0
0.64827621;2136.96;0
0.668414154;2312.18;1
0.58487361;2412.97;1
0.836016032;2357;0
0.642785391;2145.75;0
0.532887808;2109.31;0
0.547924833;2353.63;0
0.642937664;2365.91;0
0.795832098;2163.4;0
0.719872363;2187.59;0
0.80578753;2271.26;0
0.629680224;2179.43;0
0.796714189;2417.07;0
0.506853058;2223.96;0
0.729318985;2252.58;0
0.569812915;2182.67;0
0.794314794;2350.95;0
0.647178605;2094.67;0
0.656155714;2168.78;0
0.660826327;2383.4;0
0.603868639;2107.84;1
0.642667535;2060.68;0
0.886730586;2275.7;1
0.510701624;2206.16;0
0.569084129;2076.49;1
0.529640921;2470.91;1
0.658138107;2127.93;0
0.540760528;2409.96;1
0.512950569;2331.28;0
0.574128351;2126.64;1
0.851404094;2261.81;0
0.597671288;2120.52;0
0.590979919;2408.61;1
0.61970992;2122.32;1
0.705063576;2521.69;0
0.716717102;2173.19;1
0.596839759;2331.54;1
0.737679648;2063.71;0
0.742166325;2245.1;0
0.616650055;2119.28;1
0.503125976;2177.42;0
0.783398342;2206.53;1
0.815122156;2350.72;0
0.711942952;2064.23;1
0.524861794;2133.71;1
0.584968382;2392.37;0
0.603877721;2335.95;1
0.549807867;2467.69;0
0.725684722;2181.15;1
0.728070028;2287.54;0
0.569543333;2021.05;0
0.81065444;2376.37;0
0.526725876;2231.52;0
0.57267452;2455.32;1
0.568747116;2090.68;0
0.713812191;2451.94;0
0.506856691;2255.92;0
0.636538855;2188.55;1
0.609059358;2089.7;0
0.553261133;2235.57;0
0.536950122;2072.04;0
0.718029752;2187.81;1
0.567747076;2106.02;0
0.743904454;2513.5;0
0.503479792;2250.1;0
0.683832609;2291.58;0
0.616217057;2407.6;0
0.719216805;2252.5;0
0.67784778;2154.2;0
0.803241867;2232.41;0
0.56818148;2573.07;1
0.537455687;2227.78;0
0.605613196;2125.17;0
0.709619542;2290.74;0
0.832080016;2257.84;0
0.655900568;2079.06;0
0.709716583;2068.66;0
0.560072299;2234.45;0
0.697250109;2325.73;0
0.501472727;2043.05;1
0.528993538;2341.83;1
0.575132876;2085.19;0
0.870612584;2342.32;1
0.612596772;2140.77;1
0.60664723;2152.17;0
0.638886234;2184.24;1
0.567580492;2406.67;0
0.537329494;2380.33;1
0.808046559;2225.16;0
0.626213252;2057.24;0
0.859309292;2232.67;0
0.641886767;2302.09;1
0.61558497;2134.86;1
0.613886012;2402.39;0
0.542825621;2159.25;0
0.70960053;2423.74;0
0.662922247;2372.98;0
0.657103135;2126.83;0
0.528550847;2079.07;0
0.877122786;2256.25;1
0.58688824;2271.61;0
0.756572601;2156.27;1
0.615417246;2076.46;0
0.830516486;2371.23;0
0.565895835;2354.95;0
0.629138345;2134.89;1
0.562243238;2321.4;0
0.638590981;2302.08;1
0.697145491;2351.37;0
0.545856055;2081.16;0
0.721210403;2357.14;0
0.534287068;2503;0
0.781307612;2328.93;0
0.664168472;2076.2;0
0.564828191;2214.01;0
0.653396514;2107.24;0
0.523147544;2217.44;0
0.714916881;2176.63;0
0.526403411;2068.66;0
0.580168718;2119.86;1
0.665227097;2225.91;0
0.67573365;2218.41;0
0.621797177;2386.93;0
0.827109835;2171.03;0
0.847844564;2281.69;0
0.59527931;2334.29;0
0.501739339;2249.34;0
0.683551688;2284.34;0
0.745462797;2312.12;0
0.781707358;2273.97;0
0.742960766;2481.89;1
0.700928951;2066.5;0
0.672329947;2224.12;0
0.538491011;2047.18;1
0.663318391;2432.34;0
0.680885458;2082.77;0
0.534042378;2302.79;0
0.57715407;2146.46;0
0.571049794;2127.49;0
0.737719039;2239.21;1
0.536819118;2457.94;0
0.67226407;2238.15;1
0.837734547;2349.97;0
0.653861447;2146.57;1
0.556883933;2123.01;0
0.684052093;2126.68;0
0.599265044;2391.83;0
0.568625399;2189.93;0
0.519465935;2125.73;0
0.714474427;2333.59;0
0.566186418;2457.64;0
0.826697728;2344.22;0
0.560505054;2294.33;0
0.569267072;2156.3;0
0.802316507;2165.76;0
0.594984328;2157.7;0
0.807841549;2163.68;0
0.657644268;2161.48;0
0.624737179;2456.29;0
0.633413978;2156.58;1
0.82256799;2354.79;0
0.644618411;2386.28;0
0.60018942;2294.48;0
0.566617171;2089.41;0
0.842523845;2245.43;0
0.571808143;2102.75;0
0.691935721;2132.1;0
0.657517891;2068.02;0
0.706350169;2232.43;0
0.736235875;2276.84;0
0.55654198;2545.45;0
0.747059886;2313.55;0
0.745863714;2157.47;0
0.566022941;2126.55;0
0.545445874;2256.89;1
0.749078881;2173.17;0
0.668822173;2031.75;0
0.651222548;2180.02;1
0.793306453;2322.49;1
0.613277115;2040.27;1
0.67332796;2536.38;0
0.681676617;2142.57;0
0.777599775;2119.17;0
0.622166705;2238.55;0
0.521053847;2107.27;0
0.790283577;2385.21;0
0.50968732;2234.39;0
0.514272429;2230.16;0
0.522545081;2566.01;1
0.53806252;2003.11;0
0.684061819;2096.09;0
0.516753243;2403.2;0
0.846710975;2310.38;0
0.580738431;2140.57;0
0.504904628;2072.09;1
0.560053766;2318.07;1
0.645694483;2120.95;1
0.606114797;2266.4;1
0.570193096;2200.76;0
0.831891471;2375.47;0
0.650324089;2291.4;0
0.589429094;2080.83;0
0.807518909;2192.71;0
0.802674171;2289.76;0
0.502756797;2175.93;0
0.633795623;2172.45;0
0.514322796;2474.02;0
0.745685978;2058.25;0
0.768268655;2362.18;0
0.537141228;2134.91;0
0.704060763;2484.84;1
0.567550913;2314.58;0
0.733984461;2225.28;0
0.688068141;1990.65;0
0.521570774;2193.19;0
0.874641956;2282.5;0
0.585299632;2107.57;1
0.519322243;2253.27;0
0.531814617;2059.8;1
0.738584899;2271.2;0
0.596270605;2482.68;1
0.520162329;2016.96;0
0.71014256;2187.01;0
0.6178952;2118.02;1
0.751356417;2201.71;0
0.672440141;2356.24;0
0.532769029;2255.81;0
0.769548326;2307.72;0
0.682204321;2015.18;0
0.824733659;2350.25;0
0.582783219;2335.06;0
0.686598481;2301.11;1
0.681593867;2048.49;0
0.771295662;2432.13;0
0.546157778;2135.64;0
0.516644785;2279.54;0
0.545812787;2531.72;1
0.784830674;2371.28;0
0.675623316;2000.27;1
0.600413505;2156.05;1
0.762238201;2270.93;0
0.795118349;2324.83;0
0.702935795;2228.27;0
0.69566535;2084.93;0
0.504876892;2266.47;1
0.580078757;2211.27;0
0.586951132;2300.46;0
0.526310258;2062.5;1
0.746485719;2258.84;0
0.652258915;2302.97;0
0.626188878;2556.65;1
0.604007454;2137.24;1
0.60599846;2115.95;1
0.600810324;2225.54;0
0.755671918;2216.91;0
0.506325862;2297.16;0
0.680333904;2408.31;1
0.812682909;2338.2;0
0.627392647;2145.22;0
0.64035685;2349.07;0
0.625564032;2358.42;1
0.733180914;2265.79;0
0.592700519;2115.31;0
0.58400971;2180.25;1
0.674667407;2050.42;0
0.668998635;2344.54;0
0.652229411;2515.47;0
0.559014615;2134.3;0
0.707941754;2010.94;1
0.742606182;2231.42;0
0.681116894;2439.69;0
0.601419719;2108.21;0
0.591096223;2370.56;0
0.697601926;2143.81;0
0.791945696;2272.79;1
0.545824661;2085.56;0
0.622058585;2346.23;0
0.740392576;2244.93;0
0.758984895;2452.05;0
0.626982211;2108.23;0
0.565630676;2239.1;0
0.722064113;2234.03;0
0.554272064;2161.55;0
0.601534077;2276.8;1
0.674518476;2151.15;0
0.769925384;2213.99;1
0.542729721;2522.3;1
0.588954121;2094.92;0
0.743986733;2248.75;0
0.560597828;2288.89;0
0.685603024;2125.6;0
0.723939335;2247.53;0
0.599898246;2135.29;1
0.619724077;2420.66;0
0.779866665;2348.67;0
0.595842195;2098.49;0
0.79270779;2441.62;1
0.704362432;2201.14;1
0.546466097;2132.23;0
0.642789738;2402.96;0
0.534008771;2213.83;1
0.574731637;2106.19;0
0.57354428;2294.44;0
0.631555718;2337.84;0
0.719827504;2414.07;0
0.509963579;2172.89;0
0.601800611;2247.08;0
0.629621601;2121.56;0
0.592207541;2332.52;1
0.550460836;2524.82;1
0.517727363;2098.98;0
0.699645568;2156.55;0
0.569946335;2114.05;0
0.577335547;2363.99;0
0.68254019;2391.92;0
0.605607517;2299.33;1
0.699407882;2173.69;0
0.851694923;2264.81;0
0.518806515;2191.52;1
0.767619641;2172.91;0
0.563527842;2381.92;0
0.808467295;2210.64;0
0.510039884;2161.38;0
0.607886658;2163.05;0
0.644131577;2470.33;1
0.721276086;2298.04;1
0.507082316;2058.86;0
0.63442918;2152.34;0
0.688100881;2226.67;0
0.788815282;2341.76;0
0.54971295;2123.15;0
0.525410748;2352.85;0
0.560282255;2180.06;0
0.556300061;2245.57;1
0.827433784;2269.36;0
0.660446733;2109.5;0
0.72981437;2157.74;0
0.726187043;2430.95;0
0.569377781;2170.25;0
0.637061957;2303.23;0
0.726788235;2080.41;1
0.72247159;2314.68;0
0.631619301;2293.04;0
0.656202044;2348.4;0
0.554919293;2058.51;0
0.603772431;2129.73;1
0.632152286;2114.36;0
0.576580112;2361.72;1
0.641569024;2238.4;0
0.702870893;2352.67;0
0.725991871;2279.69;1
0.535624424;2179.7;0
0.554646669;2471.63;1
0.623967942;2192.87;1
0.797935234;2294.08;0
0.843029772;2248.78;0
0.676520541;2229.48;1
0.723455557;2330.27;1
0.509612722;2215.86;0
0.748307493;2186.08;1
0.558341719;2413.13;0
0.585850832;2215.37;0
0.657676203;2064.08;0
0.573275615;2303.52;1
0.674929308;2281.7;0
0.665622551;2256.91;0
0.559275242;2203.96;0
0.553657859;2375.54;0
0.691799588;2244.8;1
0.794216453;2368.52;0
0.577973886;2158.56;1
0.569694455;2107.93;0
0.750709466;2288.75;0
0.569957518;2253.18;1
0.596179038;2514.72;0
0.808187559;2310.93;0
0.614720775;2286.32;0
0.842537959;2253.61;0
0.67350595;2103.07;1
0.530965176;2355.68;0
0.66869844;2254.41;0
0.562151719;2213.04;1
0.50322567;2222.45;0
0.645371853;2121.53;0
0.509002237;2112.7;1
0.57188894;2138.98;1
0.781220537;2355.56;1
0.604144595;2288.38;0
0.827807883;2288.26;0
0.503870646;2210.39;0
0.570447249;2391.69;0
0.505829481;2377.92;0
0.60831126;2162.26;0
0.792121832;2240.79;0
0.801857061;2306.63;0
0.597598943;2171.2;1
0.579144406;2295.26;0
0.562014907;2423.28;1
0.553406867;2475.65;1
0.604928453;2039.96;0
0.514975058;2193.75;0
0.508107735;2283.6;0
0.614400048;2134.1;0
0.582793576;2241.38;0
0.575860022;2272.63;0
0.603678995;2336.97;0
0.706607523;2239.54;0
0.597562745;2570.1;0
0.605152924;2265.31;0
0.66352893;2100.36;0
0.673122373;2206.5;0
0.683665858;2317.81;1
0.593694565;2095.12;1
0.675427054;2162.43;0
0.817489377;2316.4;0
0.620107734;2313.23;0
0.515032872;2360.07;1
0.701716095;2191.71;1
0.749596355;2320.85;0
0.538820525;2170.48;0
0.620030529;2078.93;0
0.627855201;2367.32;0
0.50744509;2240.72;0
0.546463966;2245.33;0
0.511642369;2138.41;0
0.552157967;2157.75;0
0.624320444;2157.81;0
0.51992771;2418.09;1
0.784479331;2348.31;1
0.745303647;2424.18;1
0.589607112;2247.88;1
0.67375551;2223;0
0.689909556;2182.98;0
0.688325656;2352.94;0
0.533918104;2189.62;1
0.592904243;2083.05;0
0.728786701;2406.26;1
0.566365697;2370.44;0
0.762389659;2357.6;0
0.514853745;2172.46;0
0.682996475;2244.91;0
0.535737595;2385.54;1
0.612731346;2159.65;0
0.735527513;2277.51;0
0.612619669;2506.87;0
0.525625907;2304.6;0
0.663343931;2225.46;0
0.610052465;2293.13;0
0.650703925;2365.91;0
0.54678283;2196.99;0
0.626949104;2127.7;1
0.596285642;2153.18;0
0.647244887;2139.28;1
0.56708016;2381.63;1
0.70635951;2412.06;1
0.59466167;2317.73;0
0.618827263;2241.01;0
0.669724623;2359.22;0
0.630018549;2323.41;1
0.677325988;2168.1;0
0.590166556;2096;0
0.681251032;2348.03;0
0.603667743;2189.85;1
0.691920159;2183.83;0
0.600393766;2076.03;0
0.641066521;2330.37;0
0.642969298;2469.63;1
0.710375957;2207.09;1
0.719374267;2435.8;0
0.585726324;2123.71;0
0.655919096;2278.23;0
0.617537443;2295.9;0
0.62121684;2158.95;1
0.71300272;2275.47;0
0.698585585;2441.04;0
0.562511716;2218.75;0
0.505431739;2199.85;0
0.805316837;2329.59;0
0.619724989;2132.28;0
0.680766628;2233.38;0
0.696122911;2524.7;0
0.59750843;2273.86;0
0.500416184;2251.03;0
0.762519462;2190.7;0
0.644183818;2290.01;0
0.521806813;2475.69;0
0.692557861;2264.77;1
0.514694767;2391.42;0
0.721150914;2154.05;0
0.747552232;2308.34;0
0.634549018;2129.71;1
0.5689871;2150.28;0
0.772309052;2326.15;0
0.535729435;2166.24;0
0.512359808;2194.48;0
0.705941526;2234.35;1
0.706635171;2255.16;0
0.610745566;2114.65;1
0.505440499;2310.41;0
0.550104824;2460.43;0
0.745043049;2286.49;0
0.688506875;2198.2;0
0.695309553;2377.79;1
0.504585543;2269.16;0
0.607925112;2272.47;0
0.836985634;2297.68;0
0.561867929;2109.96;0
0.71089702;2216.34;1
0.679554404;2088.58;0
0.581905235;2464.67;1
0.516441591;2252.19;0
0.575931001;2276.4;0
0.687298588;2402.2;1
0.635379256;2123.27;0
0.579869796;2432.77;0
0.541587392;2248.71;1
0.756389505;2292.72;1
0.535659446;2183.43;1
0.522898909;2210.97;1
0.545794631;2153.24;1
0.692479571;2359.21;0
0.635085327;2153.46;0
0.779807839;2346.76;0
0.66641834;2234.82;0
0.60096001;2162.72;0
0.742257567;2218.46;0
0.554814835;2400.23;1
0.744930242;2277.31;0
0.742539317;2261.6;1
0.593831399;2297.76;0
0.558244799;2190.69;0
0.658881833;2206.69;0
0.720264305;2378.09;1
0.527598673;2262.63;0
0.540208435;2365.31;0
0.668802175;2465.66;0
0.55249255;2092.73;1
0.549712245;2341.23;0
0.694810454;2087.58;0
0.736464269;2325.57;0
0.57428155;2193.49;0
0.703144761;2096.05;0
0.781497546;2302.85;0
0.669714944;2223.5;0
0.610814828;2336.48;0
0.58983134;2367.83;0
0.526190751;2418.26;1
0.679381765;2337.17;0
0.57377117;2071.84;0
0.62972321;2206.79;1
0.556035162;2156.05;1
0.684926826;2192.96;1
0.508019744;2070.76;0
0.611234466;2090.7;0
0.637262362;2316.35;0
0.747898076;2336.48;0
0.729473557;2199.78;0
0.562538351;2257.46;0
0.568768818;2309.11;0
0.624583678;2468.79;0
0.513982382;2197.09;1
0.552983646;2375.12;1
0.784084898;2334.39;1
0.508538333;2238.29;0
0.551901067;2504.77;0
0.531928466;2285.29;1
0.675249004;2320.11;1
0.827710014;2222.46;0
0.506829896;2124.82;0
0.556150976;2086.3;0
0.555189634;2389.66;0
0.641939341;2137.76;0
0.603043894;2159.72;0
0.620948279;2275.78;0
0.515895029;2177.17;1
0.697458704;2262.68;0
0.763005102;2199.37;1
0.793602784;2359.53;0
0.514960147;2075.39;0
0.652964371;2331.99;1
0.787426606;2334.16;1
0.519490011;2364.1;0
0.854669978;2242.84;0
0.586541751;2499.42;1
0.68584403;2182.37;0
0.638217389;2414.7;1
0.56826926;2101.82;0
0.50304624;2411.15;0
0.633959453;2174.77;1
0.532132064;2250.93;0
0.685457978;2067.02;0
0.521063605;2223.4;0
0.508616814;2032.54;1
0.571960242;2133.04;1
0.538353151;2164.83;0
0.671676636;2307.85;0
0.686862129;2229.85;0
0.606179378;2523.97;1
0.697077268;2203.11;0
0.634661472;2327.6;0
0.667575912;2421.6;0
0.660340978;2234.06;0
0.841350893;2258.53;0
0.637333482;2441.03;1
0.804700149;2247.65;0
0.618958427;2276.54;0
0.724071968;2234.48;0
0.550608737;2236.11;0
0.616512587;2360.12;1
0.581233587;2124.03;1
0.536907841;2207.44;1
0.557238147;2112.84;1
0.615618011;2133.96;1
0.818329366;2373.19;0
0.696004448;2241.86;0
0.834147584;2344.12;0
0.588052195;2317.73;0
0.683597218;2141.64;0
0.688732776;2202.89;0
0.503350274;2334.66;0
0.65730694;2319.25;1
0.767805599;2345.28;0
0.64955285;2367.72;0
0.589872113;2396.55;0
0.643837093;2113.78;0
0.702605458;2349.38;0
0.561686611;2054.34;0
0.517810101;2261.06;0
0.521325697;2171.11;0
0.516830846;2245.63;1
0.645928134;2160.91;0
0.539327037;2116.5;0
0.568102775;2122.07;0
0.609010509;2523.15;0
0.749594714;2198.93;1
0.81230301;2368.46;0
0.620199325;2077.02;0
0.536639156;2358.28;0
0.644700541;2203.79;1
0.586474266;2285.3;1
0.715725885;2262.35;0
0.62992426;2333.59;0
0.723383689;2212.96;0
0.782300046;2315.81;0
0.634941053;2325.94;1
0.619952008;2283.82;0
0.670117854;2179.95;0
0.504061736;2463.36;0
0.548315224;2126.83;0
0.516364921;2249.93;0
0.686868972;2142.4;1
0.590357534;2515.06;0
0.517387392;2139.24;0
0.634431755;2080.87;1
0.738246044;2417.35;0
0.583068061;2154.3;0
0.596145696;2332.87;1
0.812727775;2362.27;0
0.563422994;2105.08;0
0.529196873;2153.04;1
0.501668847;2327.61;1
0.789149548;2275.27;0
0.566495499;2184.47;0
0.531527271;2386.51;0
0.832226394;2294.62;0
0.620055609;2094.65;0
0.683516219;2229;1
0.607615707;2244.05;0
0.648262039;2374.41;1
0.691392016;2292.77;0
0.660721822;2095.27;0
0.622459331;2100;0
0.623346155;2100.76;0
0.624819914;2102.01;0
0.624230072;2101.51;0
0.625111092;2102.26;1
0.624817852;2102.01;0
0.623937937;2101.26;0
0.564823398;2130.42;1
0.698202311;2156.77;1
